"UID","Timestamp","results","cause","deck","opponent","level","game_type"
99612045393002523,2022-01-22 10:31:22.000,1,self-replicating deck,Dream Den,Lucif,Platinum-4,Historic Ranked
99612045393002524,2022-01-22 10:40:30.000,0,lots of destroy creature abilities and spells,Out for Blood,floks,Platinum-4,Historic Ranked
99612045393002525,2022-01-25 20:03:46.000,1,deck stalled,Treasure Hunt,meldawg,Platinum-4,Standard Ranked
99612045393002526,2022-01-25 20:12:02.000,1,too many weak creatures,Azure Skies,Niv,Platinum-4,Historic Ranked
99612045393002527,2022-01-25 20:20:37.000,1,Settle the Wreckage instant,Red Death,Wicholgp,Platinum-4,Historic Ranked
99612045393002528,2022-01-25 20:29:43.000,0,Dire Fleet Warmonger pirate creature,Line of Fire,llamagoyf,Platinum-4,Historic Ranked
99612045393002529,2022-01-26 20:06:15.000,1,mill deck,Company of Knights,Steveo187,Platinum-4,Historic Ranked
99612045393002530,2022-01-26 20:12:09.000,0,opponent quit,Dream Den,Gari.Doom.Lord,Platinum-4,Historic Ranked
99612045393002531,2022-01-26 20:28:42.000,0,opponent quit,Dream Den,Angelus377,Platinum-4,Historic Ranked
99612045393002532,2022-01-26 20:33:58.000,1,no creatures,Dream Den,BuB1982,Platinum-4,Historic Ranked
99612045393002533,2022-01-26 20:53:16.000,1,outplayed,Lifeline,FrancisS733,Platinum-4,Historic Ranked
99612045393002534,2022-01-28 11:18:12.000,1,enchantments,Avalanche!,Beppe,Platinum-4,Historic Ranked
99612045393002535,2022-01-28 11:24:52.000,1,token generator,Azure Skies,Local_Communist,Platinum-4,Historic Ranked
99612045393002536,2022-01-28 11:41:44.000,1,Underworld Dreams enchantment,Forest's Might,huge,Platinum-4,Historic Ranked
99612045393002537,2022-01-28 11:48:17.000,0,opponent played only two creatures,Dream Den,xXFr3DOo,Platinum-4,Historic Ranked
99612045393002538,2022-01-29 11:06:38.000,0,opponent had few creatures,Dream Den,ark217,Platinum-4,Historic Ranked
99612045393002539,2022-01-29 11:12:13.000,0,opponent quit,Dream Den,traft(wj),Platinum-4,Historic Ranked
99612045393002540,2022-01-29 11:15:11.000,0,opponent quit,Dream Den,Dannybooboonene,Platinum-4,Historic Ranked
99612045393002541,2022-01-29 11:20:06.000,0,destroyed opponents creatures,Dream Den,sky82,Platinum-4,Historic Ranked
99612045393002542,2022-01-29 11:26:00.000,1,no white mana,Dream Den,wolof,Platinum-4,Historic Ranked
99612045393002543,2022-01-29 11:31:51.000,0,stopped opponents early game while dropping large creatures,Liliana Tree Hugging,Kasanaut,Platinum-4,Historic Ranked
99612045393002544,2022-01-30 20:30:25.000,0,opponent had no mana,Lifeline,evergreen,Platinum-4,Historic Ranked
99612045393002545,2022-01-30 20:34:28.000,0,opponent had no defense,Lifeline,RoastyMyToasty,Platinum-3,Historic Ranked
99612045393002546,2022-01-30 20:39:23.000,0,opponent had no creatures,Lifeline,treseD,Platinum-3,Historic Ranked
99612045393002547,2022-02-04 10:14:33.000,0,Embercleave legendary artifact equipment,Company of Knights,Millennium,Gold-4,Historic Ranked
99612045393002548,2022-02-04 10:21:43.000,1,Tegrid's Lantern artifact,Company of Knights,Dan,Gold-4,Historic Ranked
99612045393002549,2022-02-04 10:27:50.000,1,opponent had too many creatures,Armed and Dangerous,Marikka,Gold-4,Historic Ranked
99612045393002550,2022-02-04 10:37:55.000,1,Banefire sorcery,Azure Skies,VikingWeightlifter,Gold-4,Historic Ranked
99612045393002551,2022-02-05 12:18:22.000,0,opponent quit,Lifeline,dhaosdhar,Gold-4,Historic Ranked
99612045393002552,2022-02-05 12:23:42.000,1,deck stalled too much mana,Lifeline,Mngr81,Gold-4,Historic Ranked
99612045393002553,2022-02-05 12:35:27.000,0,Vortex Runner creature wizard human,Avalanche!,rgomessa,Gold-4,Historic Ranked
99612045393002554,2022-02-05 12:50:09.000,0,controlled early game until opponent quit,To Adventure!,emruegna,Gold-4,Historic Ranked
99612045393002555,2022-02-05 13:03:21.000,0,Banishing Light sorcery,To Adventure!,bastouf,Gold-4,Historic Ranked
99612045393002556,2022-02-05 13:10:37.000,0,killed all his rats as they came into play,To Adventure!,AresTheGreat,Gold-3,Historic Ranked
99612045393002557,2022-02-07 20:44:22.000,0,opponent had no creatures,Company of Knights,matwizard1985,Gold-3,Historic Ranked
99612045393002558,2022-02-07 20:51:33.000,0,Weaselback Redcap creature,Company of Knights,Cobalt_Blue,Gold-3,Historic Ranked
99649214677516288,2022-02-11 11:28:55.000,0,Embercleave equipment legendary,Company of Knights,Ryne Tokyo,Gold-2,Historic Ranked
99649214677516289,2022-02-11 11:35:21.000,1,"Heliod, Sun-Crowned god enchantment creatures",Company of Knights,ivan77,Gold-2,Historic Ranked
99649214677516290,2022-02-11 11:42:14.000,1,"Sarkhan, Dragonsoul plainswalker",Armed and Dangerous,MaouSata,Gold-2,Historic Ranked
99649214677516291,2022-02-11 11:52:26.000,1,not enough creatures,Fire Water,unknown,Gold-2,Historic Ranked
99649214677516292,2022-02-11 16:44:07.000,0,fast start,Keep the Peace,Jason,Gold-2,Historic Ranked
99649214677516293,2022-02-11 16:46:39.000,0,opponent quit,Keep the Peace,Direwolf,Gold-2,Historic Ranked
99649214677516294,2022-02-11 16:48:15.000,0,opponent quit,Keep the Peace,foreign characters,Gold-2,Historic Ranked
99649847866425344,2022-02-12 09:26:53.000,1,slow start,Avalanche!,Roman,Gold-2,Standard Ranked
99649847866425345,2022-02-12 09:33:53.000,1,Cleric Class,Avalanche!,xXBanditXx,Gold-1,Historic Ranked
99649847866425346,2022-02-12 09:38:53.000,0,creature boosting instants,Forest's Might,BeardDawg62,Gold-1,Historic Ranked
99649847866425347,2022-02-12 09:44:41.000,0,Wakeroot Elemental creature,Forest's Might,jmbryant,Gold-1,Historic Ranked
99649847866425348,2022-02-13 20:34:29.000,1,no mana,Company of Knights,Sparky,Gold-1,Historic Ranked
99649847866425349,2022-02-13 20:44:34.000,1,Grateful Apparition,Armed and Dangerous,OsoLoco7,Gold-1,Historic Ranked
99649847866425350,2022-02-13 20:47:37.000,1,no mana,White Flame,michael7986,Gold-1,Historic Ranked
99649847866425351,2022-02-13 20:52:24.000,0,fast start,Angelic Army,LULAmdi,Gold-1,Historic Ranked
99649847866425352,2022-02-13 21:00:33.000,0,pacifism and flying creatures,Angelic Army,Bust Rocker,Gold-1,Historic Ranked
99653637252317184,2022-02-14 16:28:26.000,1,I fucked up,Growing Hunger,Timemonger,Gold-1,Historic Ranked
99653637252317185,2022-02-14 16:33:06.000,0,creature boosting enchantment and instants,Forest's Might,CoupeTown,Gold-1,Historic Ranked
99653637252317186,2022-02-14 16:37:11.000,1,no mana,Forest's Might,estus,Platinum-4,Historic Ranked
99653637252317187,2022-02-14 16:49:12.000,1,too many high cost creatures,Back for More,Crimson Accord,Platinum-4,Historic Ranked
99653637252317188,2022-02-14 16:57:17.000,0,stopped opponents early game,Dark Elves,BrokeTurtle,Platinum-4,Historic Ranked
99655089723015168,2022-02-15 12:52:30.000,1,Angelic Guardian angel creature,Company of Knights,Rogsy92,Platinum-4,Historic Ranked
99655089723015169,2022-02-15 12:55:47.000,0,opponent quit,Angelic Army,henrikd21,Platinum-4,Historic Ranked
99655089723015170,2022-02-15 13:00:33.000,0,Pacifism sorcery and Charmed Stray cat creature,Angelic Army,videovamp,Platinum-4,Historic Ranked
99655089723015171,2022-02-15 13:07:56.000,1,not enough creatures,Angelic Army,flo,Platinum-4,Historic Ranked
99655089723015172,2022-02-16 12:29:35.000,1,slow start,Azorius Senate,Creepshow,Platinum-4,Historic Ranked
99655089723015173,2022-02-16 12:44:27.000,0,opponent ran out of creatures,Sky Patrol,papyMuto,Platinum-4,Standard Ranked
99657992969912320,2022-02-17 17:01:00.000,1,got bored and quit,Control Center,Sciamano Kegluneq,Platinum-4,Historic Ranked
99657992969912321,2022-02-17 17:06:05.000,0,Azure Skies,Azure Skies,Pesto,Platinum-4,Historic Ranked
99657992969912322,2022-02-17 17:20:17.000,0,opponent had no creatures,Azure Skies,PowerSerge_97,Platinum-4,Historic Ranked
99662357730426880,2022-02-21 10:03:30.000,1,slow start,Lifeline,lightstorm,Platinum-4,Historic Ranked
99662357730426881,2022-02-21 10:10:08.000,1,Questing Beast legendary creature,Forest's Might,exsqzme,Platinum-4,Historic Ranked
99662357730426882,2022-02-21 10:18:38.000,1,slow start,To Adventure!,Pablo,Platinum-4,Historic Ranked
99662357730426883,2022-02-21 10:43:37.000,0,Urza's Ruinous Blast,Dream Den,foreign letters,Platinum-4,Historic Ranked
99662357730426884,2022-02-21 16:52:48.000,0,Blackblade Reforged legendary equipment,Dream Den,gastacus,Platinum-4,Historic Ranked
99662357730426885,2022-02-21 17:02:22.000,1,deck stalled,Dream Den,lostpro9het,Platinum-4,Historic Ranked
99662357730426888,2022-02-22 10:59:03.000,1,not enough creatures too much mana,Treasure Hunt,Euzue,Platinum-4,Standard Ranked
99662357730426889,2022-02-22 11:04:58.000,0,creature boosting instants,Goblins Everywhere,Fulmine23,Platinum-4,Standard Ranked
99666765138624512,2022-02-23 11:12:19.000,1,slow start,Sky Patrol,Sionn,Platinum-4,Standard Ranked
99666765138624513,2022-02-23 11:18:13.000,1,no creatures,Keep the Peace,F1ST_OF_Z3N,Platinum-4,Standard Ranked
99666765138624514,2022-02-23 11:22:10.000,1,"quit, token generator",Azure Skies,sunny,Platinum-4,Historic Ranked
99666765138624515,2022-02-23 11:31:00.000,1,outplayed,Azure Skies,Tommy,Platinum-4,Historic Ranked
99666765138624516,2022-02-24 10:30:52.000,1,"quit, mill deck",Dream Den,Buza07,Platinum-4,Historic Ranked
99666765138624517,2022-02-24 10:36:41.000,0,Blackblade reforged legendary equipment,Dream Den,subzeroriptide05,Platinum-4,Historic Ranked
99666765138624518,2022-02-24 10:53:08.000,0,Urza's Ruinous Blast legendary sorcery,Dream Den,SignoraCalifornichesi,Platinum-4,Historic Ranked
99666765138624519,2022-02-24 10:59:07.000,1,poison counters,Dream Den,GarthOneEye,Platinum-4,Historic Ranked
99666765138624520,2022-02-24 11:06:01.000,1,no creatures,Company of Knights,Stiftskirch,Platinum-4,Historic Ranked
99666765138624521,2022-02-24 11:13:36.000,1,token generator,Lifeline,Don Vito,Platinum-4,Historic Ranked
99666765138624522,2022-02-24 11:20:55.000,1,quit,Growing Hunger,Ridi,Platinum-4,Historic Ranked
99666765138624523,2022-02-24 12:48:33.000,1,no creatures,Treasure Hunt,foreign characters,Platinum-4,Standard Ranked
99666765138624524,2022-02-25 11:52:36.000,0,controlled opponents token generators,Dream Den,samuelt3rd,Platinum-4,Historic Ranked
99666765138624525,2022-02-25 11:59:20.000,1,no creatures,Dream Den,blomsterdott,Platinum-4,Historic Ranked
99666765138624526,2022-02-25 12:10:40.000,1,quit boring game,Stomp Stomp,Bastion,Platinum-4,Historic Ranked
99666765138624527,2022-02-26 10:27:34.000,1,no creatures,Dream Den,barfowW,Platinum-4,Historic Ranked
99666765138624528,2022-02-26 10:41:05.000,1,flying creatures,Line of Fire,eluniya,Platinum-4,Historic Ranked
99666765138624529,2022-02-26 11:48:27.000,1,boring counterspell deck,Company of Knights,TemptingPenguin,Platinum-4,Historic Ranked
99666765138624530,2022-02-26 11:59:36.000,0,Power Word Kill instant,Growing Hunger,llllllllll,Platinum-4,Historic Ranked
99666765138624531,2022-02-27 19:23:30.000,0,Celestial Unicorn creature,Lifeline,Hairy_Buddah,Platinum-4,Historic Ranked
99666765138624532,2022-02-27 19:28:09.000,0,opponent quit,Lifeline,Bigtime,Platinum-4,Standard Ranked
99666765138624533,2022-02-27 19:34:40.000,1,not enough creatures,Lifeline,pilotcampos,Platinum-4,Standard Ranked
99666765138624534,2022-03-01 10:13:32.000,0,opponent tried to use spells only but I was able to block or make them hurt himself,Dream Den,MattB2M,Silver-1,Historic Ranked
99666765138624535,2022-03-01 10:20:15.000,0,Blackblade Reforged legendary equipment,Dream Den,JustRex,Silver-1,Historic Ranked
99666765138624536,2022-03-01 10:28:44.000,1,opponent kept returning my creatures to my hand,Dream Den,Eyjafjallajokull,Silver-1,Historic Ranked
99666765138624537,2022-03-01 10:37:20.000,1,flying creatures,Growing Hunger,PleaseKill,Silver-1,Historic Ranked
99666765138624538,2022-03-01 10:41:50.000,1,slow start,Avalanche!,kekel,Silver-1,Historic Ranked
99666765138624539,2022-03-01 10:49:08.000,1,not enough creatures,Forest's Might,Vreezel,Silver-1,Historic Ranked
99666765138624540,2022-03-01 10:54:16.000,1,token generator so I quit,Azure Skies,Kinnayo,Silver-1,Historic Ranked
99666765138624541,2022-03-02 09:25:19.000,1,flying creature,Forest's Might,Morpheus,Silver-2,Historic Ranked
99666765138624542,2022-03-02 09:31:58.000,0,Rampaging Brontodon creature dinosaur,Large and in Charge,Max,Silver-2,Historic Ranked
99666765138624543,2022-03-02 09:37:26.000,1,slow start,Large and in Charge,Valerio88WTF,Silver-1,Historic Ranked
99666765138624544,2022-03-02 09:42:01.000,0,fast start,Gruul Clans,ThoughtShifter,Silver-1,Historic Ranked
99666765138624545,2022-03-03 13:09:37.000,1,no mana,Growing Hunger,srgibosque,Silver-1,Standard Ranked
99666765138624546,2022-03-03 13:18:38.000,0,consistent flow of creatures to sacrifice until bigger ones dropped,Back for More,MegaMente,Silver-1,Historic Ranked
99666765138624547,2022-03-03 13:26:37.000,0,Treeshaker Chimera creature,Back for More,ddurant,Silver-1,Historic Ranked
99679770584809472,2022-03-04 10:24:21.000,0,opponent quit,Dream Den,Calsipher,Silver-1,Historic Ranked
99679770584809473,2022-03-04 10:28:06.000,0,fast start,Company of Knights,eluniya,Gold-4,Historic Ranked
99679770584809474,2022-03-04 10:35:34.000,0,opponent quit,Company of Knights,Rasporas,Gold-4,Historic Ranked
99679770584809475,2022-03-05 10:03:45.000,1,not enough creatures,Dream Den,FixerMX,Gold-4,Historic Ranked
99679770584809476,2022-03-05 10:08:31.000,0,lots of creatures early,Company of Knights,ste,Gold-3,Historic Ranked
99679770584809477,2022-03-05 10:13:24.000,1,flying creatures,Company of Knights,kingkap90,Gold-3,Historic Ranked
99679770584809478,2022-03-05 10:21:11.000,0,Cleric Class enchantment,Lifeline,Paris,Gold-3,Historic Ranked
99679770584809479,2022-03-05 10:23:40.000,1,quit auto generating deck,Lifeline,Pagangamer,Gold-3,Historic Ranked
99679770584809480,2022-03-05 10:30:03.000,1,quit boring game,Back for More,No One Important,Gold-3,Historic Ranked
99679770584809481,2022-03-07 10:38:06.000,0,aggressive attacks,Savage Lands,blackmamba,Gold-3,Standard Ranked
99679770584809482,2022-03-07 10:45:03.000,1,flying creature,Savage Lands,Hurrikane56,Gold-3,Standard Ranked
99679770584809483,2022-03-07 10:49:29.000,1,quit game counter generators,Large and in Charge,xyllan0,Gold-3,Standard Ranked
99679770584809484,2022-03-07 11:42:05.000,0,stopped opponents spell casting,Dream Den,MOOS3S,Gold-3,Historic Ranked
99679770584809485,2022-03-07 11:45:26.000,0,fast start opponent quit,To Adventure!,YyKr,Gold-3,Historic Ranked
99679770584809486,2022-03-07 11:50:24.000,0,fast start,To Adventure!,Deamok,Gold-3,Historic Ranked
99679770584809487,2022-03-07 11:57:10.000,0,opponent quit fast start,Back for More,Darksniper78,Gold-2,Historic Ranked
99679770584809488,2022-03-08 10:39:02.000,1,quit self-repeating boosters,To Adventure!,Armand666,Gold-2,Historic Ranked
99679770584809489,2022-03-08 10:45:19.000,1,outplayed,Back for More,Bestunknown,Gold-2,Historic Ranked
99679770584809490,2022-03-08 10:52:20.000,0,opponent had little mana,Dream Den,Laleyn,Gold-2,Historic Ranked
99686977858699264,2022-03-09 09:44:55.000,0,opponent played no creatures,Dream Den,xPC,Gold-2,Historic Ranked
99686977858699265,2022-03-09 09:48:08.000,0,opponent quit,Dream Den,SaiClops,Gold-2,Historic Ranked
99686977858699266,2022-03-09 09:55:36.000,0,"Kambal, Consul of Allocation creature legandary human",Dream Den,Tough emu,Gold-1,Historic Ranked
99686977858699267,2022-03-10 16:08:00.000,1,Spellpower,Spellpower,Willswasted,Gold-1,Historic Ranked
99686977858699268,2022-03-10 16:32:33.000,1,"quit, opponent destroyed all of my creatures",Fireworks,SneakySnake08,Gold-1,Standard Ranked
99686977858699269,2022-03-10 16:37:23.000,0,opponent had only two creatures,Dream Den,Vampyr,Gold-1,Historic Ranked
99686977858699270,2022-03-10 16:40:12.000,1,i fucked up,To Adventure!,cinematicspecter,Gold-1,Historic Ranked
99686977858699271,2022-03-10 16:44:49.000,0,"opponent had no mana, quick start",To Adventure!,Phat_Tony0686,Gold-1,Historic Ranked
99686977858699272,2022-03-10 16:47:36.000,1,"mill deck, quit game",To Adventure!,Nighthawk,Gold-1,Historic Ranked
99686977858699273,2022-03-10 16:56:32.000,0,opponent cast only spells,To Adventure!,Etxabarriga,Gold-1,Historic Ranked
99686977858699274,2022-03-10 17:07:39.000,0,fast start Edgewall Innkeeper creature human,To Adventure!,brose-python,Gold-1,Historic Ranked
99686977858699275,2022-03-10 17:13:12.000,0,fast start,To Adventure!,AntMac,Platinum-4,Historic Ranked
99689874428264449,2022-03-12 16:07:04.000,1,deck stalled,Dream Den,Fabianich,Platinum-4,Historic Ranked
99689874428264450,2022-03-12 16:18:05.000,1,not enough creatures,Treasure Hunt,portob,Platinum-4,Standard Ranked
99689874428264451,2022-03-12 16:24:23.000,1,cleric class enchantment,Armed and Dangerous,Killa B,Platinum-4,Standard Ranked
99689874428264452,2022-03-12 16:27:45.000,1,no mana,Keep the Peace,Dustysimo,Platinum-4,Standard Ranked
99692729860096000,2022-03-13 17:37:53.000,1,too much mana,Sky Patrol,Theophilus,Platinum-4,Standard Ranked
99692729860096001,2022-03-13 17:43:46.000,0,opponent had no defense,Azure Skies,LORDKRATHOS,Platinum-4,Historic Ranked
99692729860096002,2022-03-13 17:50:56.000,1,amass ability,Azure Skies,manicbasilisk,Platinum-4,Historic Ranked
99692729860096003,2022-03-14 17:23:40.000,0,kept killing his creatures with spells,Growing Hunger,SoulGlo16,Platinum-4,Historic Ranked
99692729860096004,2022-03-15 11:59:02.000,1,"quit, opponent left me with no creatures and refused to attack",Growing Hunger,lllllllllllll,Platinum-4,Historic Ranked
99692729860096005,2022-03-15 12:05:20.000,1,slow start,Mutation Station,Tiani,Platinum-4,Historic Ranked
99692729860096006,2022-03-15 12:11:38.000,0,Unsummon in early game to slow down opponent then flyers,Azure Skies,gangaba,Platinum-4,Historic Ranked
99692729860096007,2022-03-15 12:21:57.000,1,opponent used counter spells and direct damage,Azure Skies,Validenp,Platinum-4,Historic Ranked
99692729860096008,2022-03-16 09:49:21.000,0,"Blackblade Reforged equipment and Sorin, Vengeful Bloodlord legendary enchantment",Dream Den,mirko234,Platinum-4,Historic Ranked
99692729860096009,2022-03-16 09:56:01.000,0,opponent quit,Dream Den,Lobo solitario,Platinum-4,Historic Ranked
99692729860096010,2022-03-16 10:00:00.000,0,opponent had few creatures,Dream Den,Nightingale,Platinum-4,Historic Ranked
99692729860096011,2022-03-16 10:07:15.000,0,"Shaile, Dean of Radiance legendary bird cleric creature Blackblade Reforged equipment",Dream Den,Skallior Zann,Platinum-4,Historic Ranked
99692729860096016,2022-03-16 15:54:07.000,1,no creatures,Dream Den,Andrea,Platinum-4,Historic Ranked
99692729860096017,2022-03-16 16:09:17.000,1,opponent used spells to kill creatures,Stomp Stomp,The Pi Lit,Platinum-4,Historic Ranked
99692729860096018,2022-03-16 16:14:06.000,0,Wandermare creature horse,To Adventure!,ColdNGolden,Platinum-4,Historic Ranked
99692729860096019,2022-03-17 10:02:38.000,1,not enough mana not enough creatures,Fireworks,czr skullface,Platinum-4,Standard Ranked
99692729860096026,2022-03-17 10:13:36.000,1,direct damage,Goblins Everywhere,PPan,Platinum-4,Standard Ranked
99692729860096027,2022-03-17 10:19:27.000,1,enchantments,Azure Skies,GTWarden,Platinum-4,Historic Ranked
99692729860096028,2022-03-17 10:24:51.000,1,slow start,Spellpower,Satan,Platinum-4,Historic Ranked
99700069120344064,2022-03-18 11:21:43.000,0,opponent had only two creatures,Out for Blood,vicge,Platinum-4,Historic Ranked
99700069120344065,2022-03-18 11:27:31.000,1,opponent had too many large creatures,Out for Blood,avatarofwoe,Platinum-4,Historic Ranked
99700069120344066,2022-03-18 11:36:04.000,1,outplayed,Cold-Blooded Killers,Mathias999,Platinum-4,Historic Ranked
99700069120344067,2022-03-18 11:43:56.000,0,four Yawgmoth's Vile Offering legendary sorcery at the beginning of the game,Dream Den,Gimmia,Platinum-4,Historic Ranked
99701478943358976,2022-03-19 10:52:03.000,0,opponent had few creatures,To Adventure!,Grandal,Platinum-4,Historic Ranked
99701478943358977,2022-03-19 10:56:32.000,0,fast start,To Adventure!,thundercalk,Platinum-4,Historic Ranked
99701478943358978,2022-03-19 11:02:32.000,0,fast start,To Adventure!,Vual,Platinum-4,Historic Ranked
99701478943358979,2022-03-19 11:07:35.000,0,fast start,To Adventure!,zeesim2211,Platinum-4,Historic Ranked
99702872660246541,2022-03-20 19:14:20.000,1,quit,Dream Den,budders1871,Platinum-4,Historic Ranked
99702872660246542,2022-03-20 19:25:24.000,0,dungeons,Dungeon Delving,Trawajka,Platinum-4,Standard Ranked
99702872660246543,2022-03-20 19:36:06.000,1,outplayed,Dungeon Delving,jameshanchett87,Platinum-4,Standard Ranked
99702872660246544,2022-03-21 17:45:07.000,1,outplayed,Lifeline,Kasta,Platinum-4,Standard Ranked
99702872660246545,2022-03-21 19:04:26.000,1,opponent used direct damage to destory creatures,To Adventure!,swordfishkilla,Platinum-4,Historic Ranked
99702872660246546,2022-03-21 19:10:30.000,0,used spells to destroy opponents creatures,Dream Den,Bilk,Platinum-4,Historic Ranked
99702872660246547,2022-03-22 09:41:45.000,1,opponent had fast start,Growing Hunger,Breeze-16,Platinum-4,Standard Ranked
99702872660246548,2022-03-22 09:48:25.000,1,"quit, self-replicating token generators",Back for More,Death,Platinum-4,Historic Ranked
99702872660246549,2022-03-22 09:56:00.000,0,opponent had slow start,Forest's Might,Beattie81090,Platinum-4,Historic Ranked
99702872660246550,2022-03-23 09:35:11.000,0,opponent quit,Company of Knights,HellraiserG13,Platinum-4,Historic Ranked
99702872660246551,2022-03-23 09:41:35.000,0,Embercleave legendary equipment,Company of Knights,Juansintierra,Platinum-4,Historic Ranked
99702872660246552,2022-03-23 09:49:35.000,1,Haunting Voyage sorcery,Company of Knights,Coeruleum,Platinum-4,Historic Ranked
99702872660246553,2022-03-23 10:02:42.000,0,Kor Blademaster warrior creature,Armed and Dangerous,Scimon,Platinum-4,Historic Ranked
99708693951545344,2022-03-24 10:15:44.000,0,fast start and agressive attacks,Avalanche!,master96,Platinum-4,Standard Ranked
99708693951545345,2022-03-24 10:32:47.000,0,Avalanche Caller creature and Sculptor of Winter,Avalanche!,MyKafka,Platinum-4,Standard Ranked
99708693951545346,2022-03-26 10:11:42.000,0,opponent had no mana,Dream Den,MoldovanBR,Platinum-3,Historic Ranked
99708693951545347,2022-03-26 10:18:51.000,1,deck stalled,Dream Den,Od!gO,Platinum-3,Historic Ranked
99708693951545348,2022-03-26 10:26:03.000,0,opponent played no creatures,Company of Knights,SOLI,Platinum-3,Historic Ranked
99708693951545349,2022-03-26 10:31:36.000,0,fast start,Company of Knights,Jake Murdock,Platinum-3,Historic Ranked
99708693951545350,2022-03-26 10:35:45.000,0,fast start with Inspiring Veteran creature human knight,Company of Knights,Booboo Soosa,Platinum-3,Historic Ranked
99708693951545351,2022-03-26 10:45:44.000,0,opponent played only small creatures,Treasure Hunt,TaRoTaRo,Platinum-3,Historic Ranked
99708693951545358,2022-03-26 11:25:47.000,0,opponent had no creatures,"Zalto, Fire Giant Duke",Vapor45,Platinum-3,Historic Ranked
99708693951545359,2022-03-26 11:36:19.000,1,destroyed all my creatures and used counterspells,"Zalto, Fire Giant Duke",Alfazeta,Platinum-3,Historic Ranked
99708693951545360,2022-03-26 11:49:43.000,0,opponent quit,"Zalto, Fire Giant Duke",chinerako,Platinum-3,Historic Ranked
99708693951545361,2022-03-26 11:53:56.000,0,opponent had no mana,"Zalto, Fire Giant Duke",Pigeoncake,Platinum-3,Historic Ranked
99708693951545362,2022-03-26 12:14:24.000,1,got bored and quit,"Zalto, Fire Giant Duke",blomsterdott,Platinum-3,Historic Ranked
99708693951545363,2022-03-26 12:27:35.000,1,Abiding Grace enchantment,"Zalto, Fire Giant Duke",REDlORD,Platinum-3,Historic Ranked
99708693951545364,2022-03-26 12:39:40.000,0,"aggressive attacks and Drakuseth, Maw of Flames legandary creature flying","Zalto, Fire Giant Duke",jmbryant,Platinum-3,Historic Ranked
99713031314866176,2022-03-27 16:22:28.000,1,not enough creatures,"Zalto, Fire Giant Duke",simo,Platinum-3,Historic Ranked
99713031314866177,2022-03-27 16:26:17.000,0,Vanishing Verse instant,Dream Den,Dvorkin,Platinum-3,Historic Ranked
99713031314866178,2022-03-27 16:28:30.000,0,opponent quit,Dream Den,Aleister,Platinum-3,Historic Ranked
99713031314866179,2022-03-27 16:34:15.000,0,destroyed creatures with sorcery,Dream Den,Marlok,Platinum-3,Historic Ranked
99713031314866180,2022-03-27 16:49:32.000,1,outplayed,Dream Den,KennyEPowers,Platinum-2,Historic Ranked
99713031314866181,2022-03-28 20:13:12.000,1,no mana,Dream Den,Turdas,Platinum-2,Historic Ranked
99713031314866182,2022-03-28 20:24:07.000,1,too much mana,To Adventure!,DirtyDirk,Platinum-2,Historic Ranked
99713031314866183,2022-03-28 20:33:22.000,0,killed opponents autogenerating creatures,Company of Knights,Rosened,Platinum-2,Historic Ranked
99713031314866184,2022-03-30 21:43:17.000,0,opponent quit,Dream Den,SyraUE,Platinum-2,Historic Ranked
99713031314866185,2022-03-30 21:53:47.000,1,outplayed,Dream Den,Inqisitorlulo,Platinum2-2,Historic Ranked
99713031314866186,2022-03-30 21:59:33.000,1,direct damage,Company of Knights,wintersoldier1904,Platinum-2,Historic Ranked
99718826819584000,2022-03-31 10:04:00.000,1,"quit, got bored unlikely to win, opponent kept destroying my lands",Dream Den,Jul3ss,Platinum-2,Historic Ranked
99718826819584001,2022-03-31 10:09:31.000,1,autogenerating creature boosters,Company of Knights,negan87,Platinum-3,Historic Ranked
99718826819584002,2022-03-31 10:18:56.000,1,all mana no creatures,Treasure Hunt,skunk,Platinum-3,Standard Ranked
99718826819584003,2022-03-31 10:23:41.000,0,opponent had no creatures,"Zalto, Fire Giant Duke",itsaiigoodbro,Platinum-3,Historic Ranked
99718826819584004,2022-03-31 10:30:54.000,0,opponent had only a few creatures,"Zalto, Fire Giant Duke",Kerborg,Platinum-3,Historic Ranked
99718826819584005,2022-03-31 11:10:32.000,0,"opponent quit had no creatures, tried to mill","Zalto, Fire Giant Duke",SickMike12,Platinum-3,Historic Ranked
99718826819584006,2022-03-31 11:24:06.000,1,all mana,Starry-Eyed,CaptainLethargic,Platinum-2,Historic Ranked
99718826819584007,2022-03-31 11:31:09.000,0,unsummon instant,Azure Skies,dannyfyah,Platinum-2,Historic Ranked
99718826819584008,2022-03-31 11:38:33.000,1,no creatures,"Zalto, Fire Giant Duke",kmsRook,Platinum-2,Historic Ranked
99718826819584009,2022-03-31 14:23:15.000,0,bigger creatures,"Zalto, Fire Giant Duke",Francois du Toit,Platinum-2,Historic Ranked
99718826819584010,2022-03-31 14:36:04.000,1,Ajani's Pridemate creature cat soldier,"Zalto, Fire Giant Duke",NatanaelTKD,Platinum-2,Historic Ranked
99720341097545728,2022-04-01 11:08:38.000,0,opponent had only defensive creatures,Back for More,DuJurk,Gold-4,Historic Ranked
99720341097545729,2022-04-01 11:23:26.000,0,"Polukranos, Unchained legendary creature zombie hydra",Back for More,fabry78,Gold-4,Historic Ranked
